analysis_group_id,event_id,company,ts_code,symbol,event_date,aligned_trade_date,pre_trade_date,source_type,source_types,primary_category,category_tags,title,summary,group_titles_sample,source_url,pdf_url,local_pdf_path,has_pdf,source_count,group_event_count,group_source_count,group_evidence_count,car_status,is_subject_company,is_peer_event,is_pre_listing,is_ipo_listing_related,is_market_trading_related,capital_action_subtype,capital_action_subtype_hits,overlap_event_count_p0_p5,overlap_event_count_p0_p20,overlap_event_count_p0_p60,overlap_category_count_p0_p20,overlap_categories_p0_p20,is_overlap_clean_p0_p5,is_overlap_clean_p0_p20,is_overlap_clean_p0_p60
300098|2015-05-22|资本动作,b119ad525348d0c7,高新兴,300098.SZ,300098,2015-05-22,2015-06-09,2015-02-12,announcement,announcement,资本动作,资本动作,重大资产重组停牌期间进展公告(2015-5-22),,重大资产重组停牌期间进展公告(2015-5-22),https://data.eastmoney.com/notices/detail/300098/AN201505210009698314.html,,,0,1,1,1,1,ok,0,1,0,0,False,并购重组/资产交易,并购重组/资产交易,55,72,92,8,业绩信号|产品/技术创新|其他|客户/订单|政策/行业|管理层/投关信号|资本动作|风险事件,False,False,False
300098|2015-02-27|资本动作,00a74605bb002235,高新兴,300098.SZ,300098,2015-02-27,2015-06-09,2015-02-12,announcement,announcement,资本动作,资本动作,关于筹划重大资产重组的停牌公告,,关于筹划重大资产重组的停牌公告,https://data.eastmoney.com/notices/detail/300098/AN201502260008596589.html,,,0,1,1,1,1,ok,0,1,0,0,False,并购重组/资产交易,并购重组/资产交易,55,72,92,8,业绩信号|产品/技术创新|其他|客户/订单|政策/行业|管理层/投关信号|资本动作|风险事件,False,False,False
300098|2015-03-27|资本动作,34e39697e3e24c78,高新兴,300098.SZ,300098,2015-03-27,2015-06-09,2015-02-12,announcement,announcement,资本动作,资本动作,关于重大资产重组延期复牌公告,,关于重大资产重组延期复牌公告,https://data.eastmoney.com/notices/detail/300098/AN201503260008927310.html,,,0,1,1,1,1,ok,0,1,0,0,True,并购重组/资产交易,并购重组/资产交易,55,72,92,8,业绩信号|产品/技术创新|其他|客户/订单|政策/行业|管理层/投关信号|资本动作|风险事件,False,False,False
300098|2015-04-03|资本动作,d932a2b03ff067b9,高新兴,300098.SZ,300098,2015-04-03,2015-06-09,2015-02-12,announcement,announcement,资本动作,资本动作,重大资产重组停牌期间进展公告(2015-4-3),,重大资产重组停牌期间进展公告(2015-4-3),https://data.eastmoney.com/notices/detail/300098/AN201504020009065204.html,,,0,1,1,1,1,ok,0,1,0,0,False,并购重组/资产交易,并购重组/资产交易,55,72,92,8,业绩信号|产品/技术创新|其他|客户/订单|政策/行业|管理层/投关信号|资本动作|风险事件,False,False,False
300098|2015-05-15|资本动作,f46bdfc9800e8c38,高新兴,300098.SZ,300098,2015-05-15,2015-06-09,2015-02-12,announcement,announcement,资本动作,资本动作,重大资产重组停牌期间进展公告(2015-5-15),,重大资产重组停牌期间进展公告(2015-5-15),https://data.eastmoney.com/notices/detail/300098/AN201505140009621735.html,,,0,1,1,1,1,ok,0,1,0,0,False,并购重组/资产交易,并购重组/资产交易,55,72,92,8,业绩信号|产品/技术创新|其他|客户/订单|政策/行业|管理层/投关信号|资本动作|风险事件,False,False,False
300098|2015-04-25|其他,23c126baeaf7e17c,高新兴,300098.SZ,300098,2015-04-25,2015-06-09,2015-02-12,announcement,announcement,其他,,2014年年度股东大会的法律意见书,,2014年年度股东大会的法律意见书 || 2014年度股东大会决议公告,https://data.eastmoney.com/notices/detail/300098/AN201504240009360272.html,,,0,1,2,1,2,ok,0,1,0,0,False,,,55,72,92,8,业绩信号|产品/技术创新|其他|客户/订单|政策/行业|管理层/投关信号|资本动作|风险事件,False,False,False
300098|2015-02-13|其他,c2e0e58d6923ecb1,高新兴,300098.SZ,300098,2015-02-13,2015-06-09,2015-02-12,announcement,announcement,其他,,关于重大事项停牌公告,,关于重大事项停牌公告 || 关于高新兴科技集团股份有限公司股票临时停牌的公告,https://data.eastmoney.com/notices/detail/300098/AN201502130008389688.html,,,0,1,2,1,2,ok,0,1,0,0,False,,,55,72,92,8,业绩信号|产品/技术创新|其他|客户/订单|政策/行业|管理层/投关信号|资本动作|风险事件,False,False,False
300098|2015-05-09|其他,7b7abe59e3f16139,高新兴,300098.SZ,300098,2015-05-09,2015-06-09,2015-02-12,announcement,announcement,其他,,第三届董事会第十九次会议决议的公告,,第三届董事会第十九次会议决议的公告 || 第三届监事会第十四次会议决议的公告,https://data.eastmoney.com/notices/detail/300098/AN201505080009556773.html,,,0,1,2,1,2,ok,0,1,0,0,False,,,55,72,92,8,业绩信号|产品/技术创新|其他|客户/订单|政策/行业|管理层/投关信号|资本动作|风险事件,False,False,False
300098|2015-03-31|其他,7176be7e99983843,高新兴,300098.SZ,300098,2015-03-31,2015-06-09,2015-02-12,announcement,announcement,其他,,2015年第一次临时股东大会决议公告,,2015年第一次临时股东大会决议公告 || 临时股东大会的法律意见书,https://data.eastmoney.com/notices/detail/300098/AN201503300009005404.html,,,0,1,2,1,2,ok,0,1,0,0,False,,,55,72,92,8,业绩信号|产品/技术创新|其他|客户/订单|政策/行业|管理层/投关信号|资本动作|风险事件,False,False,False
300098|2015-04-18|其他,749bfc6cc6e0084b,高新兴,300098.SZ,300098,2015-04-18,2015-06-09,2015-02-12,announcement,announcement,其他,,第三届董事会第十八次会议决议的公告,,第三届董事会第十八次会议决议的公告,https://data.eastmoney.com/notices/detail/300098/AN201504170009248218.html,,,0,1,1,1,1,ok,0,1,0,0,False,,,55,72,92,8,业绩信号|产品/技术创新|其他|客户/订单|政策/行业|管理层/投关信号|资本动作|风险事件,False,False,False
300098|2015-04-22|其他,502fedb070facacf,高新兴,300098.SZ,300098,2015-04-22,2015-06-09,2015-02-12,announcement,announcement,其他,,关于召开2014年度股东大会的提示性公告,,关于召开2014年度股东大会的提示性公告,https://data.eastmoney.com/notices/detail/300098/AN201504210009292303.html,,,0,1,1,1,1,ok,0,1,0,0,False,,,55,72,92,8,业绩信号|产品/技术创新|其他|客户/订单|政策/行业|管理层/投关信号|资本动作|风险事件,False,False,False
300098|2015-03-26|其他,5ca789347bbc597b,高新兴,300098.SZ,300098,2015-03-26,2015-06-09,2015-02-12,announcement,announcement,其他,,关于召开2015年第一次临时股东大会的提示性公告,,关于召开2015年第一次临时股东大会的提示性公告,https://data.eastmoney.com/notices/detail/300098/AN201503250008906436.html,,,0,1,1,1,1,ok,0,1,0,0,False,,,55,72,92,8,业绩信号|产品/技术创新|其他|客户/订单|政策/行业|管理层/投关信号|资本动作|风险事件,False,False,False
300098|2015-05-29|其他,394224a7727512a8,高新兴,300098.SZ,300098,2015-05-29,2015-06-09,2015-02-12,announcement,announcement,其他,,关于取消召开2015年第二次临时股东大会通知的公告,,关于取消召开2015年第二次临时股东大会通知的公告,https://data.eastmoney.com/notices/detail/300098/AN201505280009767379.html,,,0,1,1,1,1,ok,0,1,0,0,False,,,55,72,92,8,业绩信号|产品/技术创新|其他|客户/订单|政策/行业|管理层/投关信号|资本动作|风险事件,False,False,False
300098|2015-03-18|其他,4d9f08ef00378942,高新兴,300098.SZ,300098,2015-03-18,2015-06-09,2015-02-12,announcement,announcement,其他,,讯美电子科技有限公司审计报告,,讯美电子科技有限公司审计报告,https://data.eastmoney.com/notices/detail/300098/AN201503170008786515.html,,,0,1,1,1,1,ok,0,1,0,0,False,,,55,72,92,8,业绩信号|产品/技术创新|其他|客户/订单|政策/行业|管理层/投关信号|资本动作|风险事件,False,False,False
300098|2015-05-01|其他,767a503eef453639,高新兴,300098.SZ,300098,2015-05-01,2015-06-09,2015-02-12,announcement,announcement,其他,,关于公司子公司讯美电子完成工商变更登记的公告,,关于公司子公司讯美电子完成工商变更登记的公告,https://data.eastmoney.com/notices/detail/300098/AN201504300009449764.html,,,0,1,1,1,1,ok,0,1,0,0,False,,,55,72,92,8,业绩信号|产品/技术创新|其他|客户/订单|政策/行业|管理层/投关信号|资本动作|风险事件,False,False,False
300638|2017-04-24|其他,9eded3d85d909ec2,广和通,300638.SZ,300638,2017-04-24,2017-04-24,2017-04-21,announcement,announcement,其他,,股票交易异常波动公告(2017/4/24),,股票交易异常波动公告(2017/4/24),https://data.eastmoney.com/notices/detail/300638/AN201704230526445555.html,,,0,1,1,1,1,ok,0,1,0,0,True,,,4,8,20,2,业绩信号|其他,False,False,False
688159|2020-02-04|其他,a7d198e4dff674f6,有方科技,688159.SH,688159,2020-02-04,2020-02-04,2020-02-03,announcement,announcement,其他,,关于有方科技(688159)盘中临时停牌的公告(1),,关于有方科技(688159)盘中临时停牌的公告(1) || 关于有方科技(688159)盘中临时停牌的公告(2),https://data.eastmoney.com/notices/detail/688159/AN202002041374740745.html,,,0,1,2,1,2,ok,0,1,0,1,True,,,0,4,13,3,业绩信号|其他|管理层/投关信号,True,False,False
603236|2019-07-19|产品/技术创新,04af056e9b51b2f2,移远通信,603236.SH,603236,2019-07-19,2019-07-19,2019-07-18,announcement,announcement,产品/技术创新,产品/技术创新,:移远通信:《关于上海移远通信技术股份有限公司股票交易异常波动的询证函》的回函(2019/07/19),,:移远通信:《关于上海移远通信技术股份有限公司股票交易异常波动的询证函》的回函(2019/07/19),https://data.eastmoney.com/notices/detail/603236/AN201907181339571342.html,,,0,1,1,1,1,ok,0,1,0,0,True,,,5,8,19,3,产品/技术创新|其他|资本动作,False,False,False
002881|2017-06-28|其他,bdb98e9bb1a35ab1,美格智能,002881.SZ,2881,2017-06-28,2017-06-28,2017-06-27,announcement,announcement,其他,,股票交易异常波动公告(2017/6/28),,股票交易异常波动公告(2017/6/28),https://data.eastmoney.com/notices/detail/002881/AN201706270672738763.html,,,0,1,1,1,1,ok,0,1,0,0,True,,,3,5,12,2,其他|政策/行业,False,False,False
603236|2019-07-19|其他,b16418b7ffd8707a,移远通信,603236.SH,603236,2019-07-19,2019-07-19,2019-07-18,announcement,announcement,其他,,:移远通信股票交易异常波动公告(2019/07/19),,:移远通信股票交易异常波动公告(2019/07/19),https://data.eastmoney.com/notices/detail/603236/AN201907181339571343.html,,,0,1,1,1,1,ok,0,1,0,0,True,,,5,8,19,3,产品/技术创新|其他|资本动作,False,False,False
002881|2020-01-22|其他,3dbd0049b1f3ef49,美格智能,002881.SZ,2881,2020-01-22,2020-01-22,2020-01-21,announcement,announcement,其他,,东莞证券股份有限公司关于公司持续督导现场培训报告,,东莞证券股份有限公司关于公司持续督导现场培训报告 || 东莞证券股份有限公司关于公司持续督导定期现场核查报告,https://data.eastmoney.com/notices/detail/002881/AN202001211374447245.html,,,0,1,2,1,2,ok,0,1,0,0,False,,,0,2,6,2,业绩信号|其他,True,False,False
300098|2015-06-16|其他,2c1e716b134fc87b,高新兴,300098.SZ,300098,2015-06-16,2015-06-16,2015-06-15,announcement,announcement,其他,,关于公司股票交易异常波动公告(2015-6-16),,关于公司股票交易异常波动公告(2015-6-16),https://data.eastmoney.com/notices/detail/300098/AN201506160009935077.html,,,0,1,1,1,1,ok,0,1,0,0,True,,,5,20,38,3,其他|客户/订单|资本动作,False,False,False
002881|2017-06-29|其他,0da935b7a56ddf57,美格智能,002881.SZ,2881,2017-06-29,2017-06-29,2017-06-28,announcement,announcement,其他,,2016年度股东大会之法律意见书,,2016年度股东大会之法律意见书 || 2016年度股东大会决议公告,https://data.eastmoney.com/notices/detail/002881/AN201706280675027333.html,,,0,1,2,1,2,ok,0,1,0,0,False,,,3,5,11,2,其他|政策/行业,False,False,False
300098|2020-01-23|风险事件,86424151c74232ab,高新兴,300098.SZ,300098,2020-01-23,2020-01-23,2020-01-22,forecast,forecast,风险事件,风险事件|资本动作|业绩信号|产品/技术创新|政策/行业,首亏 预计净利润-119000~-118500万,"报告期内，公司对2019年度相关经营情况进行了评估，并基于审慎原则，进行了相关的会计处理，亏损原因如下：1、结合公司实际经营情况及所处行业经济形势变化的影响，根据中国证监会《会计监管风险提示第8号—商誉减值》相关要求，公司对历年收购形成的审计后确定。2、公司预计2019年营业收入有所下滑，导致公司未能盈利，主要原因：一是2019年宏观经济环境更趋严峻复杂，受中美贸易战及国内外经济环境的影响；二是公司持续聚焦车联网和公安执法规范化两大业务主航道，主动收缩软件系统及解决方案业务规模，收紧PPP、BOT项目，业务结构调整导致毛利率有所下滑，针对上述情况，公司已采取项目管理优化措施；三是报告期内，公司围绕车联网和公安执法规范化两大业务加强相关技术和产品研发投入，持续积淀、提升技术和产品能力，研发费用较去年持续增长。同时，加大在销售市场端及管理端的资源投入，导致销售费用及管理费用较去年同期有所增长。3、预计公司2019年度非经常性损益对归属于上市公司股东的净利润影响约为1,700万元，主要为政府补助。经公司初步测算，预计计提的商誉减值准备金额约107,000万元，最终减值准备计提的金额将由公司聘请的具备证券资格的评估机构及审计机构进行评估和审计后确定。",首亏 预计净利润-119000~-118500万 || :高新兴关注函,,,,0,1,2,1,2,ok,0,1,0,0,False,,,5,15,24,4,业绩信号|其他|资本动作|风险事件,False,False,False
300098|2015-06-12|资本动作,6a027077c34b58a7,高新兴,300098.SZ,300098,2015-06-12,2015-06-12,2015-06-11,announcement,announcement,资本动作,资本动作,关于股权激励计划第二个解锁期股票解锁股份上市流通的提示性公告,,关于股权激励计划第二个解锁期股票解锁股份上市流通的提示性公告,https://data.eastmoney.com/notices/detail/300098/AN201506120009913337.html,,,0,1,1,1,1,ok,0,1,0,0,False,股权激励/员工持股,股权激励/员工持股,8,21,40,3,其他|客户/订单|资本动作,False,False,False
002881|2017-06-30|其他,647390c563174946,美格智能,002881.SZ,2881,2017-06-30,2017-06-30,2017-06-29,announcement,announcement,其他,,股票交易异常波动公告(2017/6/30),,股票交易异常波动公告(2017/6/30),https://data.eastmoney.com/notices/detail/002881/AN201706290677289764.html,,,0,1,1,1,1,ok,0,1,0,0,True,,,2,4,10,2,其他|政策/行业,False,False,False
300098|2015-06-12|其他,e52e36d87938cbfa,高新兴,300098.SZ,300098,2015-06-12,2015-06-12,2015-06-11,announcement,announcement,其他,,关于公司股票交易异常波动公告(2015-6-12),,关于公司股票交易异常波动公告(2015-6-12),https://data.eastmoney.com/notices/detail/300098/AN201506110009902848.html,,,0,1,1,1,1,ok,0,1,0,0,True,,,8,21,40,3,其他|客户/订单|资本动作,False,False,False
300098|2015-06-11|客户/订单,7d90433429d52396,高新兴,300098.SZ,300098,2015-06-11,2015-06-11,2015-06-10,announcement,announcement,客户/订单,客户/订单,关于湛江市社会治安视频监控系统建设二期项目预中标的提示性公告,,关于湛江市社会治安视频监控系统建设二期项目预中标的提示性公告,https://data.eastmoney.com/notices/detail/300098/AN201506100009892154.html,,,0,1,1,1,1,ok,0,1,0,0,False,,,7,22,42,3,其他|客户/订单|资本动作,False,False,False
300098|2015-07-03|其他,8f7a6e9438648eb2,高新兴,300098.SZ,300098,2015-07-03,2015-07-03,2015-07-02,announcement,announcement,其他,,2015年第三次临时股东大会的法律意见书,,2015年第三次临时股东大会的法律意见书 || 关于2015年半年度利润分配预案的预披露公告 || 2015年第三次临时股东大会决议公告,https://data.eastmoney.com/notices/detail/300098/AN201507020010097109.html,,,0,1,3,1,3,ok,0,1,0,0,False,,,7,13,34,3,其他|客户/订单|资本动作,False,False,False
